,Kids,Online_Activity,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Income_less_than_30k,Income_from_30k_to_50k,Income_from_50k_to_75k,Income_above_75k,birth_older_than_1960,birth_from_1960_to_1975,birth_younger_than_1975
1673,1,0.2857142857142857,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1674,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1675,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1676,0,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1677,1,0.4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1678,1,0.42857142857142855,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1679,1,0.3125,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1680,1,0.35714285714285715,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1681,0,0.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1682,0,0.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1683,1,0.6428571428571429,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1684,1,0.6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1685,0,0.2727272727272727,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1686,1,0.47058823529411764,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1687,0,0.36363636363636365,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1688,1,0.5333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1689,1,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1690,1,0.5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1691,0,0.14285714285714285,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1692,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1693,0,0.3125,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1694,1,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1695,1,0.4444444444444444,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1696,1,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1697,1,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1698,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1699,0,0.2727272727272727,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1700,0,0.46153846153846156,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1701,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1702,0,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1703,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1704,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1705,1,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1706,1,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1707,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1708,1,0.2857142857142857,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1709,1,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1710,1,0.375,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1711,1,0.375,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1712,0,0.5789473684210527,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1713,1,0.6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1714,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1715,0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1716,1,0.4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1717,0,0.14285714285714285,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1718,1,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1719,1,0.5333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1720,1,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1721,1,0.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1722,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1723,1,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1724,1,0.5714285714285714,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1725,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1726,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1727,1,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1728,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1729,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1730,0,0.4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1731,1,0.4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1732,1,0.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1733,1,0.38461538461538464,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1734,1,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1735,0,0.21428571428571427,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1736,0,0.21428571428571427,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1737,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1738,0,0.4782608695652174,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1739,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1740,0,0.5833333333333334,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1741,1,0.55,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1742,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1743,1,0.4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1744,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1745,0,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1746,0,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1747,0,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1748,1,0.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1749,1,0.26666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1750,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1751,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1752,0,0.4166666666666667,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1753,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1754,1,0.2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1755,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1756,1,0.4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1757,0,0.45454545454545453,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1758,0,0.26666666666666666,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1759,0,0.4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1760,0,0.4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1761,1,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1762,1,0.4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1763,1,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1764,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1765,1,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1766,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1767,0,0.45454545454545453,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1768,1,0.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1769,0,0.4117647058823529,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1770,0,0.4117647058823529,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1771,1,0.23529411764705882,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1772,1,0.23529411764705882,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1773,0,0.45454545454545453,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1774,0,0.45454545454545453,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1775,1,0.45454545454545453,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1776,1,0.6153846153846154,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1777,1,0.35,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1778,1,0.2857142857142857,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1779,1,0.4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1780,1,0.25,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1781,1,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1782,1,0.375,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1783,0,0.25,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1784,1,0.3333333333333333,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1785,0,0.4375,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1786,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1787,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1788,0,0.15384615384615385,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1789,0,0.5555555555555556,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1790,0,0.6428571428571429,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1791,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1792,1,0.5,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1793,0,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1794,0,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1795,0,0.3684210526315789,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1796,1,0.4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1797,1,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1798,1,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1799,1,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1800,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1801,1,0.375,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1802,1,0.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1803,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1804,0,0.2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1805,1,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1806,1,0.25,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1807,1,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1808,1,0.4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1809,1,0.7333333333333333,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1810,1,0.3333333333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1811,0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1812,1,0.6111111111111112,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
1813,0,0.6923076923076923,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1814,1,0.3076923076923077,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1815,1,0.4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1816,1,0.375,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1817,1,0.14285714285714285,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1818,1,0.4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1819,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1820,1,0.42105263157894735,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1821,1,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1822,1,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1823,1,0.625,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1824,0,0.3333333333333333,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1825,1,0.25,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1826,0,0.39693468715465546,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1827,1,0.4117647058823529,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1828,1,0.3076923076923077,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1829,1,0.23076923076923078,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1830,0,0.5714285714285714,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1831,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1832,1,0.3333333333333333,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1833,1,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1834,1,0.46153846153846156,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1835,1,0.4117647058823529,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1836,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1837,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1838,1,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1839,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1840,1,0.7333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1841,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1842,1,0.5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1843,1,0.6153846153846154,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1844,1,0.4117647058823529,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1845,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1846,0,0.4583333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1847,1,0.47058823529411764,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1848,1,0.5238095238095238,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1849,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1850,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1851,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1852,1,0.25,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1853,0,0.2727272727272727,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1854,1,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1855,1,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1856,0,0.4,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1857,1,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1858,1,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1859,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1860,1,0.6428571428571429,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1861,1,0.6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1862,1,0.4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1863,1,0.4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1864,0,0.4375,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1865,0,0.23076923076923078,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1866,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1867,1,0.25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1868,1,0.6428571428571429,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1869,1,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1870,1,0.4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1871,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1872,1,0.25,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1873,0,0.18181818181818182,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1874,0,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1875,0,0.5454545454545454,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1876,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1877,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1878,1,0.4444444444444444,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1879,1,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1880,1,0.5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1881,1,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1882,1,0.6666666666666666,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1883,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1884,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1885,1,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1886,0,0.4444444444444444,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1887,1,0.38461538461538464,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1888,1,0.4375,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1889,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1890,1,0.29411764705882354,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1891,1,0.29411764705882354,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1892,1,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1893,1,0.3333333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1894,0,0.46153846153846156,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1895,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1896,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1897,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1898,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1899,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1900,0,0.35294117647058826,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1901,0,0.3157894736842105,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1902,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1903,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1904,1,0.2857142857142857,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1905,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1906,0,0.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1907,1,0.3157894736842105,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1908,0,0.35714285714285715,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1909,1,0.5555555555555556,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1910,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1911,1,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1912,1,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1913,0,0.5384615384615384,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1914,0,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1915,1,0.4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1916,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1917,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1918,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1919,1,0.47058823529411764,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1920,0,0.16666666666666666,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1921,0,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1922,1,0.375,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1923,0,0.3888888888888889,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1924,0,0.6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1925,0,0.39693468715465546,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1926,1,0.25,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1927,1,0.5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1928,1,0.3333333333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1929,1,0.42857142857142855,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1930,1,0.5789473684210527,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1931,0,0.23529411764705882,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1932,0,0.23529411764705882,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1933,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1934,1,0.6,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1935,0,0.2857142857142857,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1936,1,0.4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1937,1,0.4666666666666667,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1938,1,0.5294117647058824,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1939,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1940,1,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1941,0,0.3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1942,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1943,1,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1944,1,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1945,0,0.4,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1946,1,0.2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1947,1,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1948,0,0.5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1949,0,0.5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1950,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1951,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1952,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1953,0,0.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1954,1,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1955,1,0.6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1956,1,0.6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1957,1,0.6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1958,1,0.29411764705882354,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1959,0,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1960,1,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1961,1,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1962,0,0.36363636363636365,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1963,1,0.3157894736842105,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1964,1,0.3157894736842105,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1965,0,0.25,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1966,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1967,0,0.2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1968,1,0.35714285714285715,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1969,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1970,1,0.3125,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1971,1,0.4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1972,1,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1973,1,0.1875,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1974,1,0.6470588235294118,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1975,1,0.2727272727272727,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1976,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1977,0,0.3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1978,0,0.42857142857142855,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1979,1,0.6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1980,1,0.43478260869565216,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1981,1,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1982,0,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1983,1,0.25,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1984,1,0.42857142857142855,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1985,1,0.42857142857142855,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1986,1,0.45454545454545453,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1987,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1988,1,0.4444444444444444,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1989,0,0.2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1990,1,0.5454545454545454,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1991,0,0.3076923076923077,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1992,0,0.3076923076923077,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1993,1,0.3125,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1994,1,0.6,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1995,1,0.5294117647058824,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1996,1,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1997,1,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1998,1,0.3125,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1999,0,0.25,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2000,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2001,1,0.6875,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2002,0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2003,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2004,1,0.4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2005,1,0.5714285714285714,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
