,Kids,Online_Activity,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Income_less_than_30k,Income_from_30k_to_50k,Income_from_50k_to_75k,Income_above_75k,birth_older_than_1960,birth_from_1960_to_1975,birth_younger_than_1975,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
1293,0,0.4444444444444444,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1493,86,454,112,43,43
1294,1,0.21428571428571427,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1090,12,96,16,12,60
1295,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,295,106,271,75,98,65
1296,0,0.4117647058823529,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,216,162,224,101,92,162
1297,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,2,12,0,1,9
1298,0,0.29411764705882354,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,536,27,590,38,107,67
1299,1,0.5789473684210527,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1149,71,449,69,71,26
1300,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,70,0,11,2,8,23
1301,1,0.5384615384615384,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,244,15,108,4,15,50
1302,1,0.5384615384615384,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,244,15,108,4,15,50
1303,0,0.45454545454545453,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,586,66,653,17,0,26
1304,1,0.42857142857142855,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,77,8,44,10,10,25
1305,1,0.2777777777777778,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,539,30,92,80,46,38
1306,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,200,193,100,46,185,185
1307,0,0.5714285714285714,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,794,115,243,150,0,205
1308,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,23,1,6,0,0,2
1309,1,0.25,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,387,84,141,73,35,162
1310,0,0.23529411764705882,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,774,70,118,182,187,93
1311,1,0.25,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,19,0,5,0,0,8
1312,1,0.4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,11,3,22,2,2,6
1313,1,0.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,11,3,22,2,2,6
1314,1,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,328,9,124,12,24,109
1315,1,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,328,9,124,12,24,109
1316,0,0.26666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,901,31,345,75,31,191
1317,0,0.26666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,901,31,345,75,31,191
1318,0,0.26666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,901,31,345,75,31,191
1319,1,0.14285714285714285,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,866,21,151,28,21,86
1320,0,0.4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,37,12,23,8,11,52
1321,1,0.35294117647058826,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,308,85,137,102,45,118
1322,1,0.38095238095238093,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,753,43,226,69,10,204
1323,1,0.6875,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1048,0,217,0,0,12
1324,1,0.6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,960,28,183,220,70,70
1325,1,0.42105263157894735,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,888,0,57,0,0,76
1326,1,0.42857142857142855,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,31,3,31,2,8,4
1327,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,1,6,4,1,9
1328,1,0.2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,19,6,20,0,5,12
1329,0,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,14,10,13,4,15,9
1330,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,7,3,10,8,1,7
1331,1,0.25,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,32,0,5,0,0,1
1332,1,0.5294117647058824,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,654,7,92,0,15,30
1333,0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,204,34,204,172,153,173
1334,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,707,21,250,85,43,73
1335,0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,499,149,815,173,49,49
1336,1,0.16666666666666666,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,172,73,93,95,78,34
1337,1,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,4,2,0,11,5
1338,0,0.6153846153846154,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,576,172,961,125,115,19
1339,0,0.36363636363636365,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,471,102,125,212,61,245
1340,0,0.4166666666666667,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,184,23,446,30,23,23
1341,0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,635,88,546,172,88,88
1342,1,0.36363636363636365,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,295,21,78,39,13,13
1343,1,0.4375,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,576,7,115,19,7,7
1344,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,8,0,7,3,1,1
1345,1,0.4444444444444444,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,381,35,172,56,86,93
1346,1,0.4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,16,3,25,6,1,13
1347,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,44,4,21,6,0,27
1348,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,44,4,21,6,0,27
1349,1,0.3888888888888889,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,371,17,238,23,24,106
1350,0,0.4090909090909091,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,735,40,183,52,20,30
1351,1,0.45,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,386,172,183,185,132,111
1352,1,0.3125,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,548,31,422,0,112,28
1353,0,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,16,11,11,1,16
1354,1,0.25,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1000,0,76,0,0,10
1355,0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,206,0,46,3,2,12
1356,0,0.2857142857142857,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,483,72,567,94,12,108
1357,0,0.5384615384615384,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,611,76,749,59,45,26
1358,1,0.4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7,10,17,8,6,13
1359,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,19,7,19,0,1,24
1360,0,0.3076923076923077,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,265,138,553,224,23,92
1361,1,0.5454545454545454,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,292,3,77,10,3,26
1362,1,0.5454545454545454,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,292,3,77,10,3,26
1363,0,0.21428571428571427,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,161,0,253,199,191,122
1364,0,0.3684210526315789,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,713,0,264,120,80,34
1365,1,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,6,0,2,2,0,1
1366,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,593,30,91,29,22,7
1367,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,26,2,19,10,5,8
1368,0,0.375,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,448,71,951,40,17,17
1369,0,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1311,0,359,46,89,17
1370,0,0.3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,526,80,553,123,94,53
1371,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,86,4,56,2,4,7
1372,1,0.4666666666666667,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,547,7,140,0,7,63
1373,1,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,8,4,3,13
1374,1,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,8,4,3,13
1375,0,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1166,0,48,0,0,36
1376,1,0.2857142857142857,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1486,55,278,49,0,185
1377,1,0.5384615384615384,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,349,4,78,6,0,43
1378,1,0.5833333333333334,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,365,3,15,4,3,11
1379,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,349,7,35,0,0,47
1380,1,0.5555555555555556,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,515,47,267,62,66,38
1381,1,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,88,39,78,58,13,93
1382,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,10,1,7,0,0,1
1383,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,53,1,34,2,0,16
1384,1,0.5555555555555556,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,606,7,155,10,0,54
1385,1,0.5555555555555556,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1492,38,287,50,57,33
1386,1,0.5555555555555556,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1492,38,287,50,57,33
1387,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,78,0,11,0,0,10
1388,1,0.25,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,13,3,5,1
1389,1,0.4117647058823529,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,356,80,329,138,17,106
1390,1,0.35,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,533,10,217,198,174,195
1391,1,0.4444444444444444,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,216,9,57,20,9,125
1392,0,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,183,33,493,59,103,57
1393,0,0.36363636363636365,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,196,25,607,67,17,49
1394,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,91,65,52,10,44,28
1395,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,575,80,428,208,93,80
1396,1,0.38095238095238093,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,726,53,363,123,107,161
1397,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,5,2,3,3,0,5
1398,1,0.6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,833,80,363,52,26,174
1399,1,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,12,2,20,3,2,5
1400,0,0.46153846153846156,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,938,19,843,25,95,38
1401,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,56,0,14,0,0,2
1402,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,56,0,14,0,0,2
1403,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,445,25,706,80,76,48
1404,0,0.4117647058823529,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1259,172,815,97,148,33
1405,0,0.5833333333333334,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,248,3,81,4,3,51
1406,1,0.5454545454545454,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,284,0,55,0,6,52
1407,1,0.46153846153846156,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,239,13,143,45,4,52
1408,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1111,24,790,160,45,172
1409,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1111,24,790,160,45,172
1410,1,0.625,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,52,12,50,4,36,55
1411,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,25,6,16,20,0,5
1412,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,28,23,29,29,14,47
1413,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,614,35,160,58,35,35
1414,1,0.5789473684210527,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,710,15,30,20,0,0
1415,0,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,322,53,899,34,40,53
1416,0,0.39693468715465546,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,73,18,66,7,12,2
1417,1,0.21428571428571427,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1241,0,80,0,13,40
1418,1,0.35294117647058826,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,529,0,356,63,28,0
1419,1,0.35294117647058826,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,529,0,356,63,28,0
1420,1,0.3333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,5,0,4,0,0,1
1421,1,0.2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,35,0,2,0,0,2
1422,1,0.5714285714285714,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,447,0,28,0,0,43
1423,1,0.16666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,81,1,31,2,1,0
1424,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,123,17,171,39,0,30
1425,1,0.55,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,587,43,337,42,87,54
1426,1,0.55,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,587,43,337,42,87,54
1427,1,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,9,0,7,3,4,7
1428,0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,212,5,33,7,0,2
1429,1,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,293,8,124,11,4,106
1430,1,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,376,4,94,12,9,24
1431,0,0.35294117647058826,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,570,73,614,133,102,73
1432,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,23,1,7,0,4,24
1433,1,0.18181818181818182,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,867,0,86,0,0,19
1434,1,0.6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,17,18,8,26,40
1435,1,0.2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,789,0,142,12,9,38
1436,1,0.2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,789,0,142,12,9,38
1437,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,757,80,217,29,80,11
1438,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,757,80,217,29,80,11
1439,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,757,80,217,29,80,11
1440,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,29,4,34,2,4,4
1441,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,46,0,7,0,0,2
1442,1,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,159,2,51,6,2,24
1443,1,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,70,0,17,0,0,6
1444,0,0.4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,882,29,514,38,29,44
1445,0,0.23076923076923078,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,536,11,387,149,91,57
1446,0,0.25,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,291,10,689,84,10,0
1447,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,318,3,17,4,7,56
1448,1,0.6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,379,4,93,12,9,98
1449,1,0.7272727272727273,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,378,0,88,19,4,73
1450,0,0.26666666666666666,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,333,0,815,129,42,29
1451,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,635,15,100,20,7,131
1452,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,635,15,100,20,7,131
1453,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,635,15,100,20,7,131
1454,1,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,12,0,13,2,0,10
1455,1,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,12,0,13,2,0,10
1456,0,0.38461538461538464,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,960,0,883,50,38,0
1457,1,0.5714285714285714,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,313,8,104,6,4,126
1458,1,0.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4,7,11,10,15
1459,0,0.375,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,749,40,294,121,160,147
1460,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,203,0,10,0,0,2
1461,1,0.4444444444444444,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,157,6,39,6,13,75
1462,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,26,25,17,23,15
1463,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,22,0,6,6,2,6
1464,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,39,1,16,2,0,3
1465,0,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,42,16,29,12,20,8
1466,0,0.39693468715465546,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3,1,1,1
1467,0,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4,2,11,2,0,4
1468,0,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4,2,11,2,0,4
1469,0,0.4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,750,8,125,11,8,26
1470,1,0.4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,3,16,8,5,2
1471,1,0.4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,5,28,11,1,8
1472,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,2,0,0,2
1473,1,0.5555555555555556,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,407,70,239,103,88,53
1474,1,0.4444444444444444,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,619,54,260,127,54,54
1475,0,0.5,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,629,17,177,69,0,8
1476,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,30,0,9,0,0,3
1477,1,0.375,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,320,48,133,39,72,48
1478,1,0.375,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,320,48,133,39,72,48
1479,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,8,4,3,3
1480,1,0.5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,215,7,33,3,0,13
1481,0,0.23529411764705882,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,311,26,640,180,37,121
1482,1,0.25,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,29,0,5,0,1,5
1483,1,0.375,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,112,6,92,3,9,38
1484,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,7,2,6,2,0,3
1485,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,7,11,3,10,4,20
1486,1,0.4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,23,15,0,18,14
1487,1,0.26666666666666666,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1103,0,45,0,0,34
1488,1,0.26666666666666666,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1103,0,45,0,0,34
1489,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1060,21,530,32,0,224
1490,1,0.23529411764705882,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,561,85,171,25,123,114
1491,0,0.35714285714285715,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,153,64,123,116,64,14
1492,0,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,39,33,130,41,26,44
1493,1,0.4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,404,0,92,28,27,142
1494,0,0.45454545454545453,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,375,152,335,93,91,81
1495,0,0.45454545454545453,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,375,152,335,93,91,81
1496,1,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,4,7,0,6,3
1497,1,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4,1,9,3,0,0
1498,1,0.25,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,23,4,10,0,2,15
1499,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,411,0,26,0,0,21
1500,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,411,0,26,0,0,21
1501,1,0.4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,211,2,30,7,7,10
1502,0,0.45454545454545453,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,446,107,768,33,196,53
1503,0,0.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,239,10,554,254,87,54
1504,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,7,2,8,3,2,3
1505,1,0.35294117647058826,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,374,64,116,84,25,64
1506,1,0.5294117647058824,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,221,104,169,102,78,84
1507,0,0.5555555555555556,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1218,107,304,23,143,33
1508,1,0.25,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1047,0,140,67,38,153
1509,0,0.14285714285714285,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1206,55,445,168,18,18
1510,1,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,20,3,4,2,0,2
1511,0,0.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,274,83,216,151,141,224
1512,1,0.4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,27,1,12,2,0,10
1513,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,19,3,19,4,5,26
1514,0,0.5,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,584,100,835,65,83,35
1515,1,0.16666666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,738,20,172,52,50,20
1516,0,0.1875,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,889,55,685,168,92,129
1517,1,0.4444444444444444,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,146,0,93,7,13,73
1518,0,0.25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,315,26,473,220,12,182
1519,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,18,3,19,3,3,6
1520,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,18,3,19,3,3,6
1521,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,15,20,25,2,7,26
1522,1,0.18181818181818182,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,815,8,53,11,0,70
1523,1,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,9,7,13,3,2,20
1524,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,247,8,160,6,8,65
1525,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1115,12,128,33,12,76
1526,0,0.7142857142857143,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,68,0,226,51,157,68
1527,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,185,8,133,56,56,12
1528,1,0.2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,54,0,10,0,0,2
1529,1,0.4166666666666667,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,411,106,147,54,115,66
1530,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,7,2,9,2,0,2
1531,0,0.375,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,182,17,259,77,70,29
1532,0,0.4444444444444444,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,251,108,334,65,92,117
1533,1,1.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,28,0,6,1,1,13
1534,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,20,2,9,4,6,20
1535,0,0.42857142857142855,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,416,46,925,60,107,46
1536,1,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,14,1,21,2,3,25
1537,0,0.42857142857142855,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,112,1,54,7,7,36
1538,1,0.6363636363636364,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,141,8,129,3,11,47
1539,1,0.2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,50,1,27,6,7,1
1540,1,0.4666666666666667,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,166,75,96,119,107,59
1541,0,0.5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,562,81,276,80,40,81
1542,1,0.5714285714285714,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,72,7,58,13,1,24
1543,1,0.625,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,315,0,31,4,0,91
1544,0,0.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,438,169,565,91,169,70
1545,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,19,1,14,3,2,4
1546,1,0.4444444444444444,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,134,8,76,6,0,11
1547,0,0.4117647058823529,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,283,112,151,51,72,125
